universidad,estado_fuente,url_altillo,url_oficial,pagina_fuente
Universidad del Sur,Quintanaroo,https://www.altillo.com/universidades/mexico/de/quintanaroo/Universidad_del_Sur.asp,http://www.universidaddelsur.edu.mx,https://www.altillo.com/universidades/mexico/de/quintanaroo.asp
Universidad del Sur,Quintanaroo,https://www.altillo.com/universidades/mexico/de/quintanaroo/Universidad_del_Sur_BenitoJuarez.asp,http://www.universidaddelsur.edu.mx,https://www.altillo.com/universidades/mexico/de/quintanaroo.asp
Universidad del Sureste,Chiapas,https://www.altillo.com/universidades/mexico/de/chiapas/Universidad_del_Sureste.asp,http://www.uds.mx/,https://www.altillo.com/universidades/mexico/de/chiapas.asp
Universidad del Tacaná (UTAC),Chiapas,https://www.altillo.com/universidades/mexico/de/chiapas/Universidad_del_Tacana_UTAC.asp,https://www.utac.edu.mx,https://www.altillo.com/universidades/mexico/de/chiapas.asp
Universidad del Talento,Puebla,https://www.altillo.com/universidades/mexico/de/puebla/Universidad_del_Talento.asp,,https://www.altillo.com/universidades/mexico/de/puebla.asp
Universidad del Tepeyac,Distritofederal,https://www.altillo.com/universidades/mexico/Universidad_del_Tepeyac.asp,http://www.tepeyac.edu.mx/,https://www.altillo.com/universidades/mexico/de/distritofederal.asp
Universidad del Tercer Milenio,Veracruz,https://www.altillo.com/universidades/mexico/de/veracruz/Universidad_del_Tercer_Milenio.asp,http://www.u3m.edu.mx,https://www.altillo.com/universidades/mexico/de/veracruz.asp
Universidad del Valle de Atemajac (UNIVA),Aguascalientes,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Atemajac.asp,https://www.univa.mx/,https://www.altillo.com/universidades/mexico/de/aguascalientes.asp
Universidad del Valle de Atemajac (UNIVA),Colima,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Atemajac_Colima.asp,https://www.univa.mx/,https://www.altillo.com/universidades/mexico/de/colima.asp
Universidad del Valle de Atemajac (UNIVA),Guanajuato,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Atemajac_Guanajuato.asp,https://www.univa.mx/,https://www.altillo.com/universidades/mexico/de/guanajuato.asp
Universidad del Valle de Atemajac (UNIVA),Michoacan,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Atemajac_michoacan.asp,https://www.univa.mx/la-piedad/,https://www.altillo.com/universidades/mexico/de/michoacan.asp
Universidad del Valle de Atemajac (UNIVA),Queretaro,https://www.altillo.com/universidades/mexico/de/queretaro/Universidad_del_Valle_de_Atemajac_UNIVA_Queretaro.asp,https://www.univa.mx/queretaro/,https://www.altillo.com/universidades/mexico/de/queretaro.asp
Universidad del Valle de Cuernavaca (UNIVAC),Morelos,https://www.altillo.com/universidades/mexico/de/morelos/Universidad_del_Valle_de_Cuernavaca_UNIVAC.asp,https://www.univac.edu.mx,https://www.altillo.com/universidades/mexico/de/morelos.asp
Universidad del Valle de Guadiana,Durango,https://www.altillo.com/universidades/mexico/de/durango/Universidad_del_Valle_de_Guadiana.asp,http://www.uvguad.edu.mx,https://www.altillo.com/universidades/mexico/de/durango.asp
Universidad del Valle de Guerrero,Guerrero,https://www.altillo.com/universidades/mexico/de/guerrero/Universidad_del_Valle_de_Guerrero.asp,https://www.facebook.com/Universidad-del-Valle-de-Guerrero-160147100712573/,https://www.altillo.com/universidades/mexico/de/guerrero.asp
Universidad del Valle de Matatipac,Nayarit,https://www.altillo.com/universidades/mexico/de/nayarit/Universidad_del_Valle_de_Matatipac.asp,http://www.delvalleuniversidad.edu.mx,https://www.altillo.com/universidades/mexico/de/nayarit.asp
Universidad del Valle de Mexico,Coahuila,https://www.altillo.com/universidades/mexico/de/coahuila/Universidad_del_Valle_de_Mexico.asp,http://www.universidaduvm.mx/,https://www.altillo.com/universidades/mexico/de/municipio_coahuila_saltillo.asp
Universidad del Valle de Mexico (UVM),Coahuila,https://www.altillo.com/universidades/mexico/de/coahuila/Universidad_del_Valle_de_Mexico_UVMtorreon.asp,http://www.universidaduvm.mx/,https://www.altillo.com/universidades/mexico/de/municipio_coahuila_torreon.asp
Universidad del Valle de Mexico Campus Lago de Guadalupe (UVM),Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_del_Valle_de_Mexico_Campus_Lago_de_Guadalupe_UVM.asp,http://www.lagodeguadalupe.uvmnet.edu,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad del Valle de México,Coahuila,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico_Coahuila.asp,https://uvm.mx/,https://www.altillo.com/universidades/mexico/de/coahuila.asp
Universidad del Valle de México (UVM),Aguascalientes,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico.asp,https://uvm.mx/,https://www.altillo.com/universidades/mexico/de/aguascalientes.asp
Universidad del Valle de México (UVM),Bajacalifornia,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico_Baja_California.asp,https://uvm.mx/la-uvm/campus/mexicali?utm_campaign=GM_UVM_MEXI&utm_content=PRESTIGIO&utm_medium=ORGANIC&utm_source=GOOGLE_MY_BUSINESS&utm_term=CONOCER_CAMPUS,https://www.altillo.com/universidades/mexico/de/bajacalifornia.asp
Universidad del Valle de México (UVM),Chiapas,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico_Chiapas.asp,https://uvm.mx/,https://www.altillo.com/universidades/mexico/de/chiapas.asp
Universidad del Valle de México (UVM),Chihuahua,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico_Chihuahua.asp,https://uvm.mx/la-uvm/campus/chihuahua?utm_campaign=GM_UVM_CHIH&utm_content=PRESTIGIO&utm_medium=ORGANIC&utm_source=GOOGLE_MY_BUSINESS&utm_term=CONOCER_CAMPUS,https://www.altillo.com/universidades/mexico/de/chihuahua.asp
Universidad del Valle de México (UVM),Distritofederal,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico_Distrito_Federal.asp,https://uvm.mx/la-uvm/campus/campus-coyoacan,https://www.altillo.com/universidades/mexico/de/distritofederal.asp
Universidad del Valle de México (UVM),Morelos,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico_Morelos.asp,https://uvm.mx/la-uvm/campus/cuernavaca,https://www.altillo.com/universidades/mexico/de/morelos.asp
Universidad del Valle de México (UVM),Sonora,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico_Sonora.asp,https://uvm.mx/,https://www.altillo.com/universidades/mexico/de/sonora.asp
Universidad del Valle de México (UVM),Tamaulipas,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico_Tamaulipas.asp,https://uvm.mx/,https://www.altillo.com/universidades/mexico/de/tamaulipas.asp
Universidad del Valle de México (UVM),Yucatan,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Mexico_Yucatan.asp,https://uvm.mx/la-uvm/campus/merida,https://www.altillo.com/universidades/mexico/de/yucatan.asp
Universidad del Valle de México (UVM),Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_del_Valle_de_Mexico_Campus_Metepec_UVM.asp,http://www.toluca.uvmnet.edu,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad del Valle de México (UVM),Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_del_Valle_de_Mexico_Campus_Texcoco_UVM.asp,http://www.texcoco.uvmnet.edu,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad del Valle de México (UVM),Nuevoleon,https://www.altillo.com/universidades/mexico/de/nuevoleon/Universidad_del_Valle_de_Mexico_Nuevo_Leon.asp,http://www.universidaduvm.mx/,https://www.altillo.com/universidades/mexico/de/nuevoleon.asp
Universidad del Valle de México (UVM),Puebla,https://www.altillo.com/universidades/mexico/de/puebla/Universidad_del_Valle_de_Mexico_UVM_Puebla.asp,http://www.puebla.uvmnet.edu,https://www.altillo.com/universidades/mexico/de/puebla.asp
Universidad del Valle de México (UVM),Queretaro,https://www.altillo.com/universidades/mexico/de/queretaro/Universidad_del_Valle_de_Mexico_UVM_Queretaro.asp,https://uvm.mx/,https://www.altillo.com/universidades/mexico/de/queretaro.asp
Universidad del Valle de México (UVM),Sonora,https://www.altillo.com/universidades/mexico/de/sonora/Universidad_del_Valle_de_Mexico_UVM_Nogales.asp,http://www.nogales.uvmnet.edu,https://www.altillo.com/universidades/mexico/de/municipio_son_nogales.asp
Universidad del Valle de México Campus Hispano (UVM),Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_del_Valle_de_Mexico_Campus_Hispano.asp,http://www.universidaduvm.mx/,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad del Valle de México Campus Lomas Verdes (UVM),Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_del_Valle_de_Mexico_Campus_Lomas_Verdes_UVM.asp,http://www.lomasverdes.uvmnet.edu/ubicacion/,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad del Valle de Orizaba (UNIVO),Veracruz,https://www.altillo.com/universidades/mexico/de/veracruz/Universidad_del_Valle_de_Orizaba_UNIVO.asp,http://www.univo.edu.mx,https://www.altillo.com/universidades/mexico/de/veracruz.asp
Universidad del Valle de Poza Rica (UVPR),Veracruz,https://www.altillo.com/universidades/mexico/de/veracruz/Universidad_del_Valle_de_Poza_Rica_UVPR.asp,http://www.uvpr.edu.mx,https://www.altillo.com/universidades/mexico/de/veracruz.asp
Universidad del Valle de Puebla (UVP),Puebla,https://www.altillo.com/universidades/mexico/de/puebla/Universidad_del_Valle_de_Puebla_UVP.asp,http://www.uvp.mx,https://www.altillo.com/universidades/mexico/de/puebla.asp
Universidad del Valle de Santiago,Coahuila,https://www.altillo.com/universidades/mexico/Universidad_del_Valle_de_Santiago.asp,https://www.univas.com.mx/es/,https://www.altillo.com/universidades/mexico/de/coahuila.asp
Universidad del Valle de Tlaxcala,Tlaxcala,https://www.altillo.com/universidades/mexico/de/tlaxcala/Universidad_del_Valle_de_Tlaxcala.asp,https://univalletlax.edu.mx,https://www.altillo.com/universidades/mexico/de/tlaxcala.asp
Universidad del Valle de Toluca (UVT),Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_del_Valle_de_Toluca_UVT.asp,http://www.uvt.edu.mx/,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad Del Valle Del Fuerte (UNIVAFU),Sinaloa,https://www.altillo.com/universidades/mexico/de/sinaloa/Universidad_del_Valle_del_Fuerte_UNIVAFU.asp,http://www.univafu.edu.mx,https://www.altillo.com/universidades/mexico/de/sinaloa.asp
Universidad Digital Orcius,Puebla,https://www.altillo.com/universidades/mexico/de/puebla/Universidad_Digital_Orcius.asp,https://uorcius.milaulas.com/,https://www.altillo.com/universidades/mexico/de/puebla.asp
Universidad Don Vasco,Michoacan,https://www.altillo.com/universidades/mexico/de/michoacan/Universidad_Don_Vasco.asp,http://www.udv.edu.mx/,https://www.altillo.com/universidades/mexico/de/michoacan.asp
Universidad Dorados,Morelos,https://www.altillo.com/universidades/mexico/de/morelos/Universidad_Dorados.asp,http://www.universidaddorados.edu.mx,https://www.altillo.com/universidades/mexico/de/morelos.asp
Universidad Dunamis,Tabasco,https://www.altillo.com/universidades/mexico/de/tabasco/Universidad_Dunamis.asp,,https://www.altillo.com/universidades/mexico/de/tabasco.asp
Universidad Durango Santander (UDS),Sonora,https://www.altillo.com/universidades/mexico/de/sonora/Universidad_Durango_Santander_UDS.asp,,https://www.altillo.com/universidades/mexico/de/sonora.asp
Universidad Emilio Cardenas (UDEC),Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_UDEC.asp,http://www.udec.com.mx,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad Empresarial (UNE),Veracruz,https://www.altillo.com/universidades/mexico/de/veracruz/Universidad_Empresarial_UNE.asp,,https://www.altillo.com/universidades/mexico/de/veracruz.asp
Universidad Enrique Díaz de León (UNEDL),Jalisco,https://www.altillo.com/universidades/mexico/de/jalisco/Universidad_Enrique_Diaz_de_Leon_UNEDL.asp,https://www.unedl.edu.mx/portal/,https://www.altillo.com/universidades/mexico/de/jalisco.asp
Universidad Escuela de Estudios Profesionales de Atlixco (UEEP),Puebla,https://www.altillo.com/universidades/mexico/de/puebla/Universidad_Escuela_de_Estudios_Profesionales_de_Atlixco_UEEP.asp,,https://www.altillo.com/universidades/mexico/de/puebla.asp
Universidad España (UNES),Durango,https://www.altillo.com/universidades/mexico/Universidad_Espana_UNES.asp,https://unes.edu.mx/,https://www.altillo.com/universidades/mexico/de/durango.asp
Universidad Español,Guerrero,https://www.altillo.com/universidades/mexico/de/guerrero/Universidad_EspanOl.asp,http://www.cue.edu.mx,https://www.altillo.com/universidades/mexico/de/guerrero.asp
Universidad Estatal de Estudios Pedagógicos,Bajacalifornia,https://www.altillo.com/universidades/mexico/Universidad_Estatal_de_Estudios_Pedagogicos.asp,https://ueep.mx/,https://www.altillo.com/universidades/mexico/de/bajacalifornia.asp
Universidad Estatal de Oriente,Veracruz,https://www.altillo.com/universidades/mexico/de/veracruz/Universidad_Estatal_del_Oriente.asp,,https://www.altillo.com/universidades/mexico/de/veracruz.asp
Universidad Estatal del Valle de Ecatepec (UNEVE),Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_Estatal_del_Valle_de_Ecatepec_UNEVE.asp,http://www.uneve.edu.mx/,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad ETAC,Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_ETAC.asp,http://www.etac.edu.mx/,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad Euro Hispanoamericana (UEH),Veracruz,https://www.altillo.com/universidades/mexico/Universidad_Euro_Hispanoamericana.asp,http://www.ueh.edu.mx,https://www.altillo.com/universidades/mexico/de/veracruz.asp
Universidad Euroamericana,Puebla,https://www.altillo.com/universidades/mexico/de/puebla/Universidad_Euroamericana.asp,,https://www.altillo.com/universidades/mexico/de/puebla.asp
Universidad Europea,Distritofederal,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_Europea.asp,http://www.universidadeuropea.edu.mx/ecatepec.html,https://www.altillo.com/universidades/mexico/de/distritofederal.asp
Universidad Europea,Morelos,https://www.altillo.com/universidades/mexico/de/morelos/Universidad_Europea_Campus_Cuernavaca.asp,http://www.universidadeuropea.edu.mx/cuernavaca.html,https://www.altillo.com/universidades/mexico/de/morelos.asp
Universidad Europea,Puebla,https://www.altillo.com/universidades/mexico/de/puebla/Universidad_Europea.asp,http://www.universidadeuropeapuebla.edu.mx,https://www.altillo.com/universidades/mexico/de/puebla.asp
Universidad Franco Mexicana (UFRAM),Estadodemexico,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_Franco_Mexicana_UFRAM.asp,http://www.ufram.edu.mx,https://www.altillo.com/universidades/mexico/de/estadodemexico.asp
Universidad Fray Luca Paccioli (UFLP),Guerrero,https://www.altillo.com/universidades/mexico/de/guerrero/Universidad_Fray_Luca_Paccioli_UFLP.asp,http://www.uflp.edu.mx,https://www.altillo.com/universidades/mexico/de/guerrero.asp
Universidad Fray Luca Paccioli (UFLP),Morelos,https://www.altillo.com/universidades/mexico/de/morelos/Universidad_Fray_Luca_Paccioli_UFLP.asp,https://www.uflp.net,https://www.altillo.com/universidades/mexico/de/morelos.asp
Universidad Gallup,Puebla,https://www.altillo.com/universidades/mexico/de/puebla/Universidad_Gallup.asp,,https://www.altillo.com/universidades/mexico/de/puebla.asp
Universidad Gestalt de América (UNIGEA),Distritofederal,https://www.altillo.com/universidades/mexico/de/estadodemexico/Universidad_Gestalt_de_America_UNIGEA.asp,http://www.unigea.edu.mx,https://www.altillo.com/universidades/mexico/de/distritofederal.asp
Universidad Gestalt de Diseño (UGD),Veracruz,https://www.altillo.com/universidades/mexico/de/veracruz/Universidad_Gestalt_de_Diseno_UGD.asp,http://www.ugd.edu.mx,https://www.altillo.com/universidades/mexico/de/veracruz.asp
Universidad Guadalajara Lamar,Jalisco,https://www.altillo.com/universidades/mexico/de/jalisco/Universidad_Guadalajara_Lamar_Jalisco.asp,https://www.lamar.mx/,https://www.altillo.com/universidades/mexico/de/jalisco.asp
Universidad Hebraica,Distritofederal,https://www.altillo.com/universidades/mexico/de/distritofederal/Universidad_Hebraica.asp,https://uhebraica.edu.mx,https://www.altillo.com/universidades/mexico/de/distritofederal.asp
Universidad Hernán Cortés (UHC),Veracruz,https://www.altillo.com/universidades/mexico/de/veracruz/Universidad_Hernan_Cortes_UHC.asp,http://uhc.edu.mx/,https://www.altillo.com/universidades/mexico/de/veracruz.asp
Universidad Hipócrates,Guerrero,https://www.altillo.com/universidades/mexico/de/guerrero/Universidad_Hipocrates.asp,http://www.uhipocrates.edu.mx,https://www.altillo.com/universidades/mexico/de/guerrero.asp
Universidad Hispano,Oaxaca,https://www.altillo.com/universidades/mexico/de/oaxaca/Universidad_Hispano.asp,http://www.ihispano.edu.mx/1515/index.html,https://www.altillo.com/universidades/mexico/de/oaxaca.asp
